Configuration,Language,File Path,Successfully Extracted
/language:javascript-typescript,TypeScript,examples/SampleApp/src/components/UserSearch/UserGridItem.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/RightArrow.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/ChannelImagesScreen.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/translationContext/TranslationContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/InputButtons.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Spinner/Spinner.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Reply/Reply.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/activeChannelsRefContext/ActiveChannelsRefContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/upsertMessages.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelPreview.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/MenuPointHorizontal.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/EmptySearchState.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/utils/RootNavigation.ts,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/removeImage.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelPreviewMessenger.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/usePaginatedChannels.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/WutReaction.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/hooks/useMessageActions.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useNewMessage.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/OverlayReactionsAvatar.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/ThumbsDownReaction.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/paginatedMessageListContext/PaginatedMessageListContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/chatContext/ChatContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/getChannelsForFilterSort.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Indicators/LoadingDot.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Share.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/CircleRight.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/SharedGroupsScreen.tsx,true
/language:javascript-typescript,TypeScript,package/src/utils/utils.ts,true
/language:javascript-typescript,TypeScript,package/src/store/apis/upsertMembers.ts,true
/language:javascript-typescript,TypeScript,package/expo-package/src/handlers/index.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/GoBack.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/queries/selectReadsForChannels.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Channel/hooks/useCreateThreadContext.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/MessageIcon.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/DownloadCloud.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/TypingIndicator.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/MessageFooter.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/utils/MockDataService.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/ImageOverlaySelectedComponent.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useChannelUpdated.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/OverlayReactions.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/NewGroupIcon.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/MessagePinnedHeader.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useUserPresence.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/Picture.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/BlockUser.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ImageGallery/__tests__/ImageGalleryGridHandle.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Avatar/GroupAvatar.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/AddUser.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/components/BottomTabs.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/KeyboardCompatibleView/KeyboardCompatibleView.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/src/handlers/deleteFile.ts,true
/language:javascript-typescript,TypeScript,package/native-package/src/optionalDependencies/pickDocument.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/ChatsTab.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useChannelHidden.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/Camera.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/handlers/Video.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/addPendingTask.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useRemovedFromChannelNotification.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/context/UserInfoOverlayContext.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/NewDirectMessagingScreen.tsx,true
/language:javascript-typescript,TypeScript,package/src/utils/removeReservedFields.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/hooks/useChannelPreviewDisplayPresence.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ImageGallery/__tests__/ImageGalleryHeader.test.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/src/optionalDependencies/pickDocument.ts,true
/language:javascript-typescript,TypeScript,package/src/store/apis/deleteChannel.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelPreviewMutedStatus.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/TXT.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/ThumbsUpReaction.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageContext/MessageContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/AttachmentPickerBottomSheetHandle.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/SendMessageDisallowedIndicator.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Attachment/Gallery.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/uploadImage.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/DOC.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/handlers/oniOS14GalleryLibrarySelectionChange.ts,true
/language:javascript-typescript,TypeScript,package/native-package/types/index.d.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/CheckSend.tsx,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/constants.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ImageGallery/components/ImageGalleryOverlay.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/MessageAvatar.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/__tests__/useChannelUpdated.test.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/optionalDependencies/shareImage.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Chat/hooks/useMutedUsers.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/InlineUnreadIndicator.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/utils/renderText.test.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/src/optionalDependencies/setClipboardString.ts,true
/language:javascript-typescript,TypeScript,examples/TypeScriptMessaging/App.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/pickFile.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/sqlite-utils/createUpsertQuery.ts,true
/language:javascript-typescript,TypeScript,package/src/components/index.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/utils/getReadStates.ts,true
/language:javascript-typescript,TypeScript,examples/TypeScriptMessaging/useStreamChatTheme.ts,true
/language:javascript-typescript,TypeScript,package/src/store/apis/deleteReaction.ts,true
/language:javascript-typescript,TypeScript,package/src/store/sqlite-utils/appendOrderByClause.ts,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/hooks/useChatClient.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/Message.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Attachment/AudioAttachment.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/ThreadScreen.tsx,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/app/channel/[cid]/thread/[cid]/index.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/useMessageDetailsForState.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/types.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/MessageSystem.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/MoreOptionsButton.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/hooks/useChatClient.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/GoForward.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/sqlite-utils/createDeleteQuery.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/InlineDateSeparator.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ImageGallery/components/ImageGalleryFooter.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Grid.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/hooks/useCreateMessageContext.ts,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageOverlayContext/hooks/useResettableState.ts,true
/language:javascript-typescript,TypeScript,package/src/contexts/channelsContext/ChannelsContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/sqlite-utils/createSelectQuery.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/TypingIndicatorContainer.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/OneOnOneChannelDetailScreen.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/getReads.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Attachment/utils/buildGallery/buildThumbnailGrid.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Avatar/Avatar.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/context/AppOverlayContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/hooks/useChannelPreviewDisplayName.ts,true
/language:javascript-typescript,TypeScript,package/src/store/sqlite-utils/createCreateTableQuery.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/CircleClose.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Attachment/ImageLoadingFailedIndicator.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/User.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/overlayContext/OverlayProvider.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/MessageList.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/ScrollToBottomButton.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useChannelDeleted.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/OverlayReactionList.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/context/ChannelInfoOverlayContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Imgur.tsx,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/types.ts,true
/language:javascript-typescript,TypeScript,package/src/store/apis/deleteMember.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/StreamLogo.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/utils/isTestEnvironment.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AutoCompleteInput/AutoCompleteInput.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/AttachButton.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/CommandsButton.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/MessageSimple.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/utils/base.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/components/RoundButton.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapChannelDataToStorable.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/AtMentions.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/handlers/takePhoto.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/utils/constants.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/MessageActionListItem.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/UserSelectorScreen.tsx,true
/language:javascript-typescript,TypeScript,package/src/utils/__tests__/getResizedImageUrl.test.ts,true
/language:javascript-typescript,TypeScript,package/src/store/apis/upsertChannels.ts,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapStorableToTask.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/utils/getGroupStyles.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/context/AppContext.ts,true
/language:javascript-typescript,TypeScript,package/src/contexts/attachmentPickerContext/AttachmentPickerContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/CurveLineLeftUp.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/DOCX.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/CheckAll.tsx,true
/language:javascript-typescript,TypeScript,package/src/hooks/useTranslatedMessage.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/Edit.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/src/handlers/Video.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/components/MessageSearch/MessageSearchList.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/getMembers.ts,true
/language:javascript-typescript,TypeScript,package/src/store/apis/upsertAppSettings.ts,true
/language:javascript-typescript,TypeScript,package/expo-package/src/handlers/NetInfo.ts,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapUserToStorable.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/MessageInput.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageInput/CooldownTimer.tsx,true
/language:javascript-typescript,TypeScript,package/src/hooks/useStreami18n.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ImageGallery/__tests__/ImageGalleryGrid.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/MessageActionList.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/handlers/getPhotos.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/AttachmentPickerErrorImage.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Down.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/hooks/useChannelPreviewDisplayAvatar.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/MessageRepliesAvatars.tsx,true
/language:javascript-typescript,TypeScript,package/src/utils/removeReactionFromLocalState.ts,true
/language:javascript-typescript,TypeScript,package/src/contexts/channelsStateContext/ChannelsStateContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/schema.ts,true
/language:javascript-typescript,TypeScript,package/src/components/Channel/hooks/useTargetedMessage.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/Mute.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/ChannelPinnedMessagesScreen.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Pause.tsx,true
/language:javascript-typescript,TypeScript,package/src/mock-builders/api/getOrCreateChannel.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/hooks/usePaginatedPinnedMessages.ts,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/app/channel/[cid]/index.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/isValidMessage.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/QuickSqliteClient.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/hooks/__tests__/useLatestMessagePreview.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/utils/parseLinks.test.ts,true
/language:javascript-typescript,TypeScript,package/src/utils/getResizedImageUrl.ts,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/hooks/useMessageDetailsForState.ts,true
/language:javascript-typescript,TypeScript,package/expo-package/src/optionalDependencies/shareImage.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/NewGroupChannelAddMemberScreen.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/SignOut.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/updateMessage.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/FileSelectorIcon.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/src/handlers/saveFile.ts,true
/language:javascript-typescript,TypeScript,package/expo-package/src/optionalDependencies/triggerHaptic.ts,true
/language:javascript-typescript,TypeScript,package/src/utils/addReactionToLocalState.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelAvatar.tsx,true
/language:javascript-typescript,TypeScript,package/expo-package/types/index.d.ts,true
/language:javascript-typescript,TypeScript,package/src/components/MessageOverlay/OverlayBackdrop.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Loading.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/screens/ChannelScreen.tsx,true
/language:javascript-typescript,TypeScript,examples/ExpoMessaging/context/AppContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/apis/insertReaction.ts,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapMessageToStorable.ts,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelPreview/ChannelPreviewUnreadCount.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/RTLComponents/WritingDirectionAwareText.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ChannelList/hooks/listeners/useAddedToChannelNotification.ts,true
/language:javascript-typescript,TypeScript,package/src/icons/Pin.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/MessageFlag.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Link.tsx,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/Close.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/messageInputContext/__tests__/removeFile.test.tsx,true
/language:javascript-typescript,TypeScript,package/src/contexts/threadContext/ThreadContext.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/ImageBackground.tsx,true
/language:javascript-typescript,TypeScript,package/src/icons/Video.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Reply/__tests__/Reply.test.tsx,true
/language:javascript-typescript,TypeScript,package/native-package/src/optionalDependencies/Video.ts,true
/language:javascript-typescript,TypeScript,examples/SampleApp/src/icons/RemoveUser.tsx,true
/language:javascript-typescript,TypeScript,package/src/store/mappers/mapTaskToStorable.ts,true
/language:javascript-typescript,TypeScript,package/src/components/AttachmentPicker/components/CameraSelectorIcon.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/MessageList/InlineLoadingMoreIndicator.tsx,true
/language:javascript-typescript,TypeScript,package/src/components/Message/MessageSimple/ReactionList.tsx,true
/language:python,Python,dotgit/hooks/pre-commit-reject-binaries.py,true
